overall,verified,reviewTime,reviewerID,asin,reviewerName,reviewText,summary,unixReviewTime,vote,style,image
3,False,"12 14, 2010",A3QMJMTLJC34QC,B00005N7TB,Vincent E. Martin,"Bottom-line: While ""US Weekly"" is fine for the undemanding and tedious world of the treadmill, I would not read the magazine on continual basis; there is just not enough substance.

The New Year brought a new commitment to fitness; Yeah!  But no, this time I'm serious about want to shed a few pounds and lighten the load on my poor knees.  Of course this mean a copious amount of time on the treadmill shedding those unwanted pound, listening to Christina Aguilera and reading ""US Weekly Magazine,"" which my gym seems to have an over abundance of to the exclusion of any other periodical.

I am not usually given to reading entertainment magazines; I would hate to think of myself as a celebrity hound, but ""US Weekly"" is short on words and long on pictures and advertising; in other words just right for the treadmill machine where my attention is not ripe for reading.  Unlike Entertainment Weekly, or even People, ""US Weekly"" does not pretend to be serious, the magazine does not attempt to cloth itself in the veneer of serious journalism.  ""US Weekly"", which is published, well weekly, is little more than a thin picture book full of the minutiae of celebrity life.

There are no articles in ""US Weekly"", at least not anything that would pass as an article in say Entertainment Weekly, or People; there are instead picture captions and the occasion short write-up (a paragraph or two) on this star or that, or those stars over there.  ""US Weekly"" is just a tad more reputable than say The National Enquirer or Star Magazine, but just barely.  For example, the February 19, 2007 issues' cover featured a colorful full page picture of Reese Witherspoon beside a headline that read Hollywood's Revenge Diets! Better after breakup!  How newly single stars get slim and sexy fast.  Meanwhile a sidebar featured Jennifer Aniston and Jessica Simpson under a title which read Plastic Surgery!  Jennifer was a ""Winner!"" while poor Jessica was ""Scary!"" after her sojourn under the knife.

Regular sections in the magazine include:

o Hot Hollywood
o Hot Pics
o Features
o News
o Style
o In Every Issue

But lack of depth does not prevent the mainstream advertisers from calling; indeed there is an advertisement--mostly courting a female audience--almost every other page.  This is not out of line with other magazines in this genre, although ""US Weekly"" is the only magazine I know of that does not have a masthead.  Based on the advertising and editorial content this is a magazine designed and published for young women.  And that is not to imply that young women are shallow and unfocused on self; I make the statement because there are a lot of (female) style and fashion photos contained therein, along with a fair amount of make-up advertisements.  This is not normally (straight) ""guy"" territory.

Conclusion

While ""US Weekly"" is fine for the undemanding and tedious world of the treadmill, I would not read the magazine on continual basis; there is just not enough substance.  And while I have to admit that (women) celebrities intrigue me, I would rather not read a whole magazine devoted to their every step; ""US Weekly"" is not for me.",This Magazine Must Keep the Paparazzi (All of Them) Employed,1292284800,,,
2,True,"11 5, 2017",A3FLQUP8SFDQQ7,B00005N7TL,Friend of Bob,"Not the old Wired. Seems to be focused on clothing and people. Weird, not Wired,","Weird, not Wired,",1509840000,,{'Format:': ' Print Magazine'},
1,True,"11 1, 2017",A3DSHGZBPHKJDV,B00005N7TL,Hinkydoo,Advertisements,One Star,1509494400,,{'Format:': ' Print Magazine'},
5,False,"09 1, 2017",A35KTWDOK0EXMY,B00005N7TL,john stevenson,Great read for tech stuff,Great read for tech stuff,1504224000,,{'Format:': ' Kindle Edition'},
5,True,"07 23, 2017",A2TJUAD0D9655O,B00005N7TL,MJM,I've received their email newsletter for awhile and loved it. The magazine is even better and even though I'm not a computer wonk they give me information that is useful and understandable.  I'm setting up automatic renewal.,Great magazine.,1500768000,,{'Format:': ' Print Magazine'},
1,False,"07 19, 2017",AM6CJOY3XUVWZ,B00005N7TL,Bryan M.,Conde Nast editors at Teen Vogue just publsihed an article promoting Anal Sex to Teens... Do you want to support a company that's promoting this stuff?,Conde Nast editors at Teen Vogue just publsihed an article ...,1500422400,,{'Format:': ' Kindle Edition'},
3,False,"10 7, 2004",AOR590VF8YI5J,B00005N7TB,StarGymnast,"US Weekly is a mix of a tabloid and a fashion magazine, though it is a bit better at telling the truth than some other magazines *ahem*. It's one of those magazines that will come into great use when you're bored and want something interesting yet light to read, and if you're celebrity obsessed, you'll definitely LOVE this one. My main problem with it is that everytime I pick up an issue, I feel like I'm stalking these celebs. In their August 30 issue, they had a two-page spread showing Jessica Simpson shopping at a grocery store, loading them into her car, and even pulling her dress back up. I don't know about you, but I felt as though that was completely unnescesary. The magazine is big on these things, like showing Britney Spears eating lunch and Paris and Nikki Hilton walking on the beach. It gets very annoying sometimes. However, some of the stuff they talk about is interesting, and I enjoy the fashion and beauty sections. But if you're one of those who can't live without the latest celebrity gossip and news, this would be a great magazine for you.","Entertaining, but..........",1097107200,,,
4,False,"09 24, 2003",AXFI7TAWD6H6X,B00005N7TB,Erica Anderson,"I am not really big on celebrity magazines that are really tabloids but with glossy pages like People magazine but I must admit to having a soft spot for US Weekly. Yeah it is pure fluff and nothing to be taken remotely seriously however I get my kicks out of some of the articles that are published there. My biggest beef with the rag is that in the latest issue of US Weekly, it only gives a paragraph each to the passings of Johnny Cash and John Ritter who had passed away two weeks ago while they do an entire bloody article on Bennifer Afflopez, the most overexposed and overrated celebrity couple on this entire planet. I found that quite distasteful. Even that tabloid People Magazine gave a couple of pages to both celebrities. What is just as gross is seeing really unattractive celebs in their bathing suits (i.e Avril Lavigne and her guitar player). However I do love the best & worst dressed pages in the back. I love the snide remarks from the weekly guests. I don't care who is the best dressed, it is who is wearing the ugliest outfits that I care. Another celebrity couple I could live without seeing in the pages of US Weekly for the rest of my life...Brad Pitt and Jennifer Aniston. Oh lordy. The two most boring celebrities known to mankind. And their acting isn't anything to write home about either. If anything, US Weekly makes for good reading material in the bathroom, otherwise it ain't serious journalism that's for sure.",A guilty pleasure of mine,1064361600,,,
4,False,"06 24, 2003",A26KYDJOAGI05S,B00005N7TB,Audiaa,"Us weekly is mostly about what the stars are wearing and the latest trend on television.  There are some tabloid style photos which are completely tasteless, and I'm not really sure who cares if Brittany Spears had a latte at Coffee Bean and Tea Leaf on 4th street last Wednesday, but mostly it's a fair gossip magazine.  The articles are all really short and definitely without much depth, but most people aren't looking for that when they read Us weekly.  The fashion police is pretty funny; it's just a bunch of comments about star's clothes from a group of people with no real authority on the subject.  Most are comedians or writers, which is probably why it's so funny.  This magazine is definitely a quick read, and I don't feel any smarter when I'm done reading it, but it does keep me up to date on the Hollywood side of pop culture.",Trendy Tabloid,1056412800,,,
5,True,"08 27, 2014",A4KNDZOQ1ENTO,B00005N7SC,JasonTheResearcher,So many good articles and great information.,one of the best!,1409097600,,{'Format:': ' Print Magazine'},
5,False,"04 14, 2016",AXH102X1MH953,B00005N7TL,Amazon Customer,love my magazine,Love it,1460592000,2.0,{'Format:': ' Kindle Edition'},
1,False,"07 19, 2017",AM6CJOY3XUVWZ,B00005N7TG,Bryan M.,"In the July 7 issue... Teen Vogue just published a ""how-to"" article on ""A Guide to Anal Sex"". As a parent, it is unbelievable that they think this is okay and reflects the gulf that separates what I believe is appropriate for my teens and what they obviously think it okay. I can no longer trust what my teens find in this magazine. Beware -- the cover makes it look harmless, but it is a wolf in sheep's clothing aimed squarely at your kids.","Conde Nast promotes ""How-to"" guide to anal sex to teens",1500422400,,{'Format:': ' Kindle Edition'},
4,True,"07 17, 2014",A1YVERXNSRG014,B00005N7SC,J. Crawford,My customers love this Mag.!,Four Stars,1405555200,,{'Format:': ' Print Magazine'},
5,True,"08 16, 2016",A1J6UA1MD96SKE,B00005N7TG,kathleen g,been subscribing to this for years= it's a must if you like fashion!,... to this for years= it's a must if you like fashion!,1471305600,,{'Format:': ' Print Magazine'},
5,False,"04 3, 2002",A3BVRA2QL3TIOQ,B00005N7TB,carl womack,"Do you like to keep up with what's going on in Hollywood? Are you a die hard fan of stars like Julia Roberts, Drew Barrymore, or N'SYNC? Do you love collecting quality photos of your favorite stars? Then this magazine is for you. Every issue is packed wall to wall with the lastest news on stars from every walk of life, and it's stuffed with top-notch photos. If you are looking for a magazine that not only is great reading, but can eventually turn into a hot collectible, US is for YOU!!!",If You Love Celebrities You'll Love This Magazine,1017792000,,,
5,True,"04 29, 2016",AGT43FXXJM1AP,B00005N7TG,bob a adelman,Have been getting magazine for my daughter for the past twenty years because she really enjoys it.,Five Stars,1461888000,,{'Format:': ' Print Magazine'},
5,True,"05 23, 2014",A2LI10MAXV0815,B00005N7SC,Elaine,"Love this magazine.  It always has such interesting articles & short notes about new advancements in science and technology.
Thanks.",Subscription,1400803200,,{'Format:': ' Print Magazine'},
5,True,"09 19, 2016",A68BZ1VAST1HY,B00005N7SB,elizabeth lloyd,Perfect,Perfect,1474243200,,,
1,True,"03 11, 2017",A3DCY8IDR87OVL,B00005N7SM,Momof3wifeof1:),"Well...I bought this for my 17 year old daughter, ironically enough.  I had subscriptions to this magazine as a teenager.  Well, it has most definitely changed and geared more towards a young adult, in my opinion.  Needless to say, I will be grabbing it from the mailbox before she gets her hands on it and will not be auto-renewing it.  When she is old enough to purchase it on her own, that will be her choice.  But, I will not pay for garbage for my 17 year old.",I will not pay for garbage for my 17 year old,1489190400,,{'Format:': ' Print Magazine'},
